ID,Area,Year,Income Type,Source,Period Type,State Name,Income,Income Rank,Population
306956,Chouteau,1982,Per capita income,BEA,Annual,Montana,"$11,290",16,"6,139"
306958,Custer,1982,Per capita income,BEA,Annual,Montana,"$11,779",10,"13,080"
306960,Daniels,1982,Per capita income,BEA,Annual,Montana,"$13,212",1,"2,775"
306962,Carbon,1982,Per capita income,BEA,Annual,Montana,"$9,564",34,"8,342"
306964,Carter,1982,Per capita income,BEA,Annual,Montana,"$7,309",54,"1,738"
306966,Cascade,1982,Per capita income,BEA,Annual,Montana,"$11,989",8,"79,791"
306968,Big Horn,1982,Per capita income,BEA,Annual,Montana,"$9,064",40,"10,961"
306970,Blaine,1982,Per capita income,BEA,Annual,Montana,"$8,315",50,"6,959"
306972,Broadwater,1982,Per capita income,BEA,Annual,Montana,"$8,269",51,"3,301"
306686,Beaverhead,1981,Per capita income,BEA,Annual,Montana,"$8,948",40,"8,442"
306714,Yellowstone,1981,Per capita income,BEA,Annual,Montana,"$11,661",8,"110,377"
306720,Valley,1981,Per capita income,BEA,Annual,Montana,"$11,172",13,"9,765"
306722,Wheatland,1981,Per capita income,BEA,Annual,Montana,"$10,422",21,"2,218"
306724,Wibaux,1981,Per capita income,BEA,Annual,Montana,"$9,555",32,"1,552"
306726,Teton,1981,Per capita income,BEA,Annual,Montana,"$10,040",27,"6,625"
306728,Toole,1981,Per capita income,BEA,Annual,Montana,"$12,029",5,"5,613"
306730,Treasure,1981,Per capita income,BEA,Annual,Montana,"$10,817",17,"1,011"
306732,Silver Bow,1981,Per capita income,BEA,Annual,Montana,"$10,774",18,"37,987"
306734,Stillwater,1981,Per capita income,BEA,Annual,Montana,"$9,822",30,"5,721"
306736,Sweet Grass,1981,Per capita income,BEA,Annual,Montana,"$10,110",24,"3,249"
306738,Rosebud,1981,Per capita income,BEA,Annual,Montana,"$11,025",15,"10,984"
306740,Sanders,1981,Per capita income,BEA,Annual,Montana,"$7,666",55,"8,772"
306742,Sheridan,1981,Per capita income,BEA,Annual,Montana,"$11,964",6,"5,727"
306744,Ravalli,1981,Per capita income,BEA,Annual,Montana,"$8,145",50,"23,298"
306746,Richland,1981,Per capita income,BEA,Annual,Montana,"$12,392",2,"13,173"
306748,Roosevelt,1981,Per capita income,BEA,Annual,Montana,"$8,952",39,"10,431"
306750,Powder River,1981,Per capita income,BEA,Annual,Montana,"$10,869",16,"2,478"
306752,Powell,1981,Per capita income,BEA,Annual,Montana,"$8,632",45,"6,861"
306754,Prairie,1981,Per capita income,BEA,Annual,Montana,"$9,067",38,"1,823"
306756,Petroleum,1981,Per capita income,BEA,Annual,Montana,"$7,157",56,648
306758,Phillips,1981,Per capita income,BEA,Annual,Montana,"$9,140",37,"5,398"
306760,Pondera,1981,Per capita income,BEA,Annual,Montana,"$10,010",28,"6,738"
306762,Missoula,1981,Per capita income,BEA,Annual,Montana,"$9,626",31,"76,352"
306764,Musselshell,1981,Per capita income,BEA,Annual,Montana,"$10,730",19,"4,653"
306766,Park,1981,Per capita income,BEA,Annual,Montana,"$9,456",34,"13,513"
306768,Madison,1981,Per capita income,BEA,Annual,Montana,"$8,945",41,"5,703"
306770,Meagher,1981,Per capita income,BEA,Annual,Montana,"$8,908",43,"2,159"
306772,Mineral,1981,Per capita income,BEA,Annual,Montana,"$8,105",51,"3,572"
306774,Liberty,1981,Per capita income,BEA,Annual,Montana,"$12,437",1,"2,375"
306776,Lincoln,1981,Per capita income,BEA,Annual,Montana,"$8,406",47,"17,854"
306778,McCone,1981,Per capita income,BEA,Annual,Montana,"$10,206",22,"2,759"
306780,Judith Basin,1981,Per capita income,BEA,Annual,Montana,"$7,911",53,"2,719"
306782,Lake,1981,Per capita income,BEA,Annual,Montana,"$7,845",54,"19,240"
306784,Lewis and Clark,1981,Per capita income,BEA,Annual,Montana,"$11,334",10,"44,173"
306786,Granite,1981,Per capita income,BEA,Annual,Montana,"$8,923",42,"2,684"
306788,Hill,1981,Per capita income,BEA,Annual,Montana,"$10,709",20,"18,291"
306790,Jefferson,1981,Per capita income,BEA,Annual,Montana,"$10,093",26,"7,245"
306792,Garfield,1981,Per capita income,BEA,Annual,Montana,"$11,183",12,"1,661"
306794,Glacier,1981,Per capita income,BEA,Annual,Montana,"$10,144",23,"10,464"
306796,Golden Valley,1981,Per capita income,BEA,Annual,Montana,"$8,690",44,"1,085"
306798,Fergus,1981,Per capita income,BEA,Annual,Montana,"$10,101",25,"13,048"
306800,Flathead,1981,Per capita income,BEA,Annual,Montana,"$9,919",29,"52,407"
306802,Gallatin,1981,Per capita income,BEA,Annual,Montana,"$9,243",36,"44,050"
306804,Dawson,1981,Per capita income,BEA,Annual,Montana,"$12,245",3,"11,876"
306806,Deer Lodge,1981,Per capita income,BEA,Annual,Montana,"$8,355",48,"11,664"
306808,Fallon,1981,Per capita income,BEA,Annual,Montana,"$12,076",4,"3,745"
306810,Chouteau,1981,Per capita income,BEA,Annual,Montana,"$11,910",7,"6,072"
306812,Custer,1981,Per capita income,BEA,Annual,Montana,"$11,132",14,"13,072"
306814,Daniels,1981,Per capita income,BEA,Annual,Montana,"$11,283",11,"2,806"
306816,Carbon,1981,Per capita income,BEA,Annual,Montana,"$9,428",35,"8,183"
306818,Carter,1981,Per capita income,BEA,Annual,Montana,"$8,411",46,"1,777"
306820,Cascade,1981,Per capita income,BEA,Annual,Montana,"$11,360",9,"80,183"
306822,Big Horn,1981,Per capita income,BEA,Annual,Montana,"$9,508",33,"10,851"
306824,Blaine,1981,Per capita income,BEA,Annual,Montana,"$8,064",52,"7,004"
306826,Broadwater,1981,Per capita income,BEA,Annual,Montana,"$8,312",49,"3,194"
358560,Beaverhead,1980,Per capita income,BEA,Annual,Montana,"$7,979",32,"8,240"
358588,Yellowstone,1980,Per capita income,BEA,Annual,Montana,"$10,469",5,"108,576"
358594,Valley,1980,Per capita income,BEA,Annual,Montana,"$8,452",24,"10,157"
358596,Wheatland,1980,Per capita income,BEA,Annual,Montana,"$8,333",27,"2,331"
358598,Wibaux,1980,Per capita income,BEA,Annual,Montana,"$7,692",39,"1,491"
358600,Teton,1980,Per capita income,BEA,Annual,Montana,"$7,958",33,"6,520"
358602,Toole,1980,Per capita income,BEA,Annual,Montana,"$10,410",6,"5,572"
358604,Treasure,1980,Per capita income,BEA,Annual,Montana,"$10,655",2,987
358606,Silver Bow,1980,Per capita income,BEA,Annual,Montana,"$9,274",13,"38,087"
358608,Stillwater,1980,Per capita income,BEA,Annual,Montana,"$8,927",19,"5,625"
358610,Sweet Grass,1980,Per capita income,BEA,Annual,Montana,"$8,931",18,"3,224"
358612,Rosebud,1980,Per capita income,BEA,Annual,Montana,"$7,928",34,"10,120"
358614,Sanders,1980,Per capita income,BEA,Annual,Montana,"$7,222",49,"8,697"
358616,Sheridan,1980,Per capita income,BEA,Annual,Montana,"$8,536",22,"5,479"
358618,Ravalli,1980,Per capita income,BEA,Annual,Montana,"$7,576",40,"22,663"
358620,Richland,1980,Per capita income,BEA,Annual,Montana,"$9,537",11,"12,434"
358622,Roosevelt,1980,Per capita income,BEA,Annual,Montana,"$7,299",47,"10,464"
358624,Powder River,1980,Per capita income,BEA,Annual,Montana,"$8,988",17,"2,513"
358626,Powell,1980,Per capita income,BEA,Annual,Montana,"$7,542",41,"6,941"
358628,Prairie,1980,Per capita income,BEA,Annual,Montana,"$8,308",28,"1,833"
358630,Petroleum,1980,Per capita income,BEA,Annual,Montana,"$3,732",55,654
358632,Phillips,1980,Per capita income,BEA,Annual,Montana,"$7,240",48,"5,375"
358634,Pondera,1980,Per capita income,BEA,Annual,Montana,"$8,216",30,"6,734"
358636,Missoula,1980,Per capita income,BEA,Annual,Montana,"$9,109",16,"76,115"
358638,Musselshell,1980,Per capita income,BEA,Annual,Montana,"$9,392",12,"4,474"
358640,Park,1980,Per capita income,BEA,Annual,Montana,"$8,794",21,"13,056"
358642,Madison,1980,Per capita income,BEA,Annual,Montana,"$7,761",37,"5,501"
358644,Meagher,1980,Per capita income,BEA,Annual,Montana,"$7,375",46,"2,155"
358646,Mineral,1980,Per capita income,BEA,Annual,Montana,"$7,190",50,"3,655"
358648,Liberty,1980,Per capita income,BEA,Annual,Montana,"$9,600",10,"2,338"
358650,Lincoln,1980,Per capita income,BEA,Annual,Montana,"$7,451",44,"17,779"
358652,McCone,1980,Per capita income,BEA,Annual,Montana,"$7,816",35,"2,714"
358654,Judith Basin,1980,Per capita income,BEA,Annual,Montana,"$6,948",52,"2,662"
358656,Lake,1980,Per capita income,BEA,Annual,Montana,"$7,027",51,"19,101"
358658,Lewis and Clark,1980,Per capita income,BEA,Annual,Montana,"$10,347",7,"43,284"
358660,Granite,1980,Per capita income,BEA,Annual,Montana,"$8,053",31,"2,698"
358662,Hill,1980,Per capita income,BEA,Annual,Montana,"$9,172",15,"18,053"
358664,Jefferson,1980,Per capita income,BEA,Annual,Montana,"$9,247",14,"7,075"
358666,Garfield,1980,Per capita income,BEA,Annual,Montana,"$7,756",38,"1,657"
358668,Glacier,1980,Per capita income,BEA,Annual,Montana,"$9,626",9,"10,599"
358670,Golden Valley,1980,Per capita income,BEA,Annual,Montana,"$6,905",53,"1,038"
358672,Fergus,1980,Per capita income,BEA,Annual,Montana,"$8,861",20,"13,075"
358674,Flathead,1980,Per capita income,BEA,Annual,Montana,"$9,247",14,"52,076"
358676,Gallatin,1980,Per capita income,BEA,Annual,Montana,"$8,261",29,"43,120"
358678,Dawson,1980,Per capita income,BEA,Annual,Montana,"$10,010",8,"11,824"
358680,Deer Lodge,1980,Per capita income,BEA,Annual,Montana,"$7,535",42,"12,352"
358682,Fallon,1980,Per capita income,BEA,Annual,Montana,"$10,897",1,"3,760"
358684,Chouteau,1980,Per capita income,BEA,Annual,Montana,"$7,789",36,"6,090"
358686,Custer,1980,Per capita income,BEA,Annual,Montana,"$10,593",3,"13,107"
358688,Daniels,1980,Per capita income,BEA,Annual,Montana,"$8,530",23,"2,830"
358690,Carbon,1980,Per capita income,BEA,Annual,Montana,"$8,387",25,"8,119"
358692,Carter,1980,Per capita income,BEA,Annual,Montana,"$7,450",45,"1,795"
358694,Cascade,1980,Per capita income,BEA,Annual,Montana,"$10,519",4,"80,627"
358696,Big Horn,1980,Per capita income,BEA,Annual,Montana,"$8,347",26,"11,051"
358698,Blaine,1980,Per capita income,BEA,Annual,Montana,"$6,559",54,"7,002"
358700,Broadwater,1980,Per capita income,BEA,Annual,Montana,"$7,496",43,"3,253"
358414,Beaverhead,1979,Per capita income,BEA,Annual,Montana,"$7,958",21,"7,919"
358442,Yellowstone,1979,Per capita income,BEA,Annual,Montana,"$9,524",1,"107,991"
358448,Valley,1979,Per capita income,BEA,Annual,Montana,"$7,295",31,"10,815"
358450,Wheatland,1979,Per capita income,BEA,Annual,Montana,"$8,010",19,"2,340"
358452,Wibaux,1979,Per capita income,BEA,Annual,Montana,"$6,007",55,"1,574"
358454,Teton,1979,Per capita income,BEA,Annual,Montana,"$6,587",47,"6,759"
358456,Toole,1979,Per capita income,BEA,Annual,Montana,"$8,915",6,"5,534"
358458,Treasure,1979,Per capita income,BEA,Annual,Montana,"$8,508",11,"1,079"
358460,Silver Bow,1979,Per capita income,BEA,Annual,Montana,"$8,256",16,"39,297"
358462,Stillwater,1979,Per capita income,BEA,Annual,Montana,"$7,500",28,"5,778"
358464,Sweet Grass,1979,Per capita income,BEA,Annual,Montana,"$8,296",15,"3,244"
358466,Rosebud,1979,Per capita income,BEA,Annual,Montana,"$6,928",40,"9,720"
358468,Sanders,1979,Per capita income,BEA,Annual,Montana,"$6,356",53,"8,979"
358470,Sheridan,1979,Per capita income,BEA,Annual,Montana,"$7,327",30,"5,489"
358472,Ravalli,1979,Per capita income,BEA,Annual,Montana,"$7,169",35,"21,714"
358474,Richland,1979,Per capita income,BEA,Annual,Montana,"$7,723",23,"11,748"
358476,Roosevelt,1979,Per capita income,BEA,Annual,Montana,"$6,573",48,"10,234"
358478,Powder River,1979,Per capita income,BEA,Annual,Montana,"$9,234",5,"2,544"
358480,Powell,1979,Per capita income,BEA,Annual,Montana,"$6,887",41,"7,182"
358482,Prairie,1979,Per capita income,BEA,Annual,Montana,"$6,608",45,"1,876"
358484,Petroleum,1979,Per capita income,BEA,Annual,Montana,"$4,721",56,671
358486,Phillips,1979,Per capita income,BEA,Annual,Montana,"$6,510",51,"5,228"
358488,Pondera,1979,Per capita income,BEA,Annual,Montana,"$6,880",42,"6,873"
358490,Missoula,1979,Per capita income,BEA,Annual,Montana,"$8,628",9,"74,088"
358492,Musselshell,1979,Per capita income,BEA,Annual,Montana,"$8,355",14,"4,565"
358494,Park,1979,Per capita income,BEA,Annual,Montana,"$8,446",13,"12,966"
358496,Madison,1979,Per capita income,BEA,Annual,Montana,"$7,597",24,"5,531"
358498,Meagher,1979,Per capita income,BEA,Annual,Montana,"$7,252",33,"2,300"
358500,Mineral,1979,Per capita income,BEA,Annual,Montana,"$6,804",43,"3,727"
358502,Liberty,1979,Per capita income,BEA,Annual,Montana,"$7,832",22,"2,363"
358504,Lincoln,1979,Per capita income,BEA,Annual,Montana,"$7,272",32,"17,928"
358506,McCone,1979,Per capita income,BEA,Annual,Montana,"$6,717",44,"2,711"
358508,Judith Basin,1979,Per capita income,BEA,Annual,Montana,"$6,380",52,"2,679"
358510,Lake,1979,Per capita income,BEA,Annual,Montana,"$6,525",50,"18,584"
358512,Lewis and Clark,1979,Per capita income,BEA,Annual,Montana,"$9,446",3,"42,499"
358514,Granite,1979,Per capita income,BEA,Annual,Montana,"$7,513",27,"2,718"
358516,Hill,1979,Per capita income,BEA,Annual,Montana,"$8,236",18,"18,050"
358518,Jefferson,1979,Per capita income,BEA,Annual,Montana,"$7,985",20,"7,237"
358520,Garfield,1979,Per capita income,BEA,Annual,Montana,"$6,958",39,"1,737"
358522,Glacier,1979,Per capita income,BEA,Annual,Montana,"$8,551",10,"10,379"
358524,Golden Valley,1979,Per capita income,BEA,Annual,Montana,"$6,559",49,"1,000"
358526,Fergus,1979,Per capita income,BEA,Annual,Montana,"$8,253",17,"13,022"
358528,Flathead,1979,Per capita income,BEA,Annual,Montana,"$8,703",8,"51,508"
358530,Gallatin,1979,Per capita income,BEA,Annual,Montana,"$7,545",26,"42,007"
358532,Dawson,1979,Per capita income,BEA,Annual,Montana,"$8,484",12,"11,884"
358534,Deer Lodge,1979,Per capita income,BEA,Annual,Montana,"$7,221",34,"12,941"
358536,Fallon,1979,Per capita income,BEA,Annual,Montana,"$8,860",7,"3,864"
358538,Chouteau,1979,Per capita income,BEA,Annual,Montana,"$6,592",46,"6,133"
358540,Custer,1979,Per capita income,BEA,Annual,Montana,"$9,341",4,"13,171"
358542,Daniels,1979,Per capita income,BEA,Annual,Montana,"$7,156",36,"2,855"
358544,Carbon,1979,Per capita income,BEA,Annual,Montana,"$6,994",38,"8,400"
358546,Carter,1979,Per capita income,BEA,Annual,Montana,"$7,582",25,"1,815"
358548,Cascade,1979,Per capita income,BEA,Annual,Montana,"$9,467",2,"84,475"
358550,Big Horn,1979,Per capita income,BEA,Annual,Montana,"$7,097",37,"10,932"
358552,Blaine,1979,Per capita income,BEA,Annual,Montana,"$6,066",54,"7,239"
358554,Broadwater,1979,Per capita income,BEA,Annual,Montana,"$7,385",29,"3,271"
358268,Beaverhead,1978,Per capita income,BEA,Annual,Montana,"$7,101",32,"8,044"
358296,Yellowstone,1978,Per capita income,BEA,Annual,Montana,"$8,603",7,"106,914"
358302,Valley,1978,Per capita income,BEA,Annual,Montana,"$7,422",25,"11,351"
358304,Wheatland,1978,Per capita income,BEA,Annual,Montana,"$7,761",21,"2,362"
358306,Wibaux,1978,Per capita income,BEA,Annual,Montana,"$7,101",32,"1,526"
358308,Teton,1978,Per capita income,BEA,Annual,Montana,"$7,207",29,"6,651"
358310,Toole,1978,Per capita income,BEA,Annual,Montana,"$9,448",1,"5,717"
358312,Treasure,1978,Per capita income,BEA,Annual,Montana,"$7,614",23,"1,167"
358314,Silver Bow,1978,Per capita income,BEA,Annual,Montana,"$7,346",26,"40,499"
358316,Stillwater,1978,Per capita income,BEA,Annual,Montana,"$7,189",31,"5,564"
358318,Sweet Grass,1978,Per capita income,BEA,Annual,Montana,"$7,198",30,"3,210"
358320,Rosebud,1978,Per capita income,BEA,Annual,Montana,"$6,183",51,"8,974"
358322,Sanders,1978,Per capita income,BEA,Annual,Montana,"$6,137",52,"8,466"
358324,Sheridan,1978,Per capita income,BEA,Annual,Montana,"$8,096",13,"5,419"
358326,Ravalli,1978,Per capita income,BEA,Annual,Montana,"$6,644",41,"20,579"
358328,Richland,1978,Per capita income,BEA,Annual,Montana,"$7,830",19,"11,117"
358330,Roosevelt,1978,Per capita income,BEA,Annual,Montana,"$6,995",35,"10,319"
358332,Powder River,1978,Per capita income,BEA,Annual,Montana,"$8,029",14,"2,524"
358334,Powell,1978,Per capita income,BEA,Annual,Montana,"$6,186",49,"7,296"
358336,Prairie,1978,Per capita income,BEA,Annual,Montana,"$6,760",36,"1,882"
358338,Petroleum,1978,Per capita income,BEA,Annual,Montana,"$3,633",54,706
358340,Phillips,1978,Per capita income,BEA,Annual,Montana,"$6,675",40,"5,241"
358342,Pondera,1978,Per capita income,BEA,Annual,Montana,"$7,761",21,"6,943"
358344,Missoula,1978,Per capita income,BEA,Annual,Montana,"$7,935",16,"72,226"
358346,Musselshell,1978,Per capita income,BEA,Annual,Montana,"$7,706",22,"4,613"
358348,Park,1978,Per capita income,BEA,Annual,Montana,"$7,535",24,"12,781"
358350,Madison,1978,Per capita income,BEA,Annual,Montana,"$6,636",42,"5,509"
358352,Meagher,1978,Per capita income,BEA,Annual,Montana,"$6,716",39,"2,315"
358354,Mineral,1978,Per capita income,BEA,Annual,Montana,"$6,207",48,"3,640"
358356,Liberty,1978,Per capita income,BEA,Annual,Montana,"$8,951",2,"2,401"
358358,Lincoln,1978,Per capita income,BEA,Annual,Montana,"$7,039",34,"17,468"
358360,McCone,1978,Per capita income,BEA,Annual,Montana,"$8,299",12,"2,722"
358362,Judith Basin,1978,Per capita income,BEA,Annual,Montana,"$6,737",38,"2,767"
358364,Lake,1978,Per capita income,BEA,Annual,Montana,"$6,090",53,"18,432"
358366,Lewis and Clark,1978,Per capita income,BEA,Annual,Montana,"$8,843",3,"41,688"
358368,Granite,1978,Per capita income,BEA,Annual,Montana,"$6,752",37,"2,712"
358370,Hill,1978,Per capita income,BEA,Annual,Montana,"$8,396",10,"18,308"
358372,Jefferson,1978,Per capita income,BEA,Annual,Montana,"$7,338",27,"7,073"
358374,Garfield,1978,Per capita income,BEA,Annual,Montana,"$7,880",17,"1,845"
358376,Glacier,1978,Per capita income,BEA,Annual,Montana,"$8,543",9,"10,588"
358378,Golden Valley,1978,Per capita income,BEA,Annual,Montana,"$6,240",47,"1,004"
358380,Fergus,1978,Per capita income,BEA,Annual,Montana,"$8,368",11,"12,821"
358382,Flathead,1978,Per capita income,BEA,Annual,Montana,"$7,960",15,"49,831"
358384,Gallatin,1978,Per capita income,BEA,Annual,Montana,"$7,085",33,"40,823"
358386,Dawson,1978,Per capita income,BEA,Annual,Montana,"$7,825",20,"11,873"
358388,Deer Lodge,1978,Per capita income,BEA,Annual,Montana,"$6,474",45,"13,479"
358390,Fallon,1978,Per capita income,BEA,Annual,Montana,"$7,873",18,"3,968"
358392,Chouteau,1978,Per capita income,BEA,Annual,Montana,"$8,805",4,"6,214"
358394,Custer,1978,Per capita income,BEA,Annual,Montana,"$8,751",5,"12,880"
358396,Daniels,1978,Per capita income,BEA,Annual,Montana,"$8,656",6,"2,907"
358398,Carbon,1978,Per capita income,BEA,Annual,Montana,"$6,541",44,"8,353"
358400,Carter,1978,Per capita income,BEA,Annual,Montana,"$6,554",43,"1,870"
358402,Cascade,1978,Per capita income,BEA,Annual,Montana,"$8,568",8,"86,611"
358404,Big Horn,1978,Per capita income,BEA,Annual,Montana,"$6,184",50,"11,342"
358406,Blaine,1978,Per capita income,BEA,Annual,Montana,"$6,315",46,"7,309"
358408,Broadwater,1978,Per capita income,BEA,Annual,Montana,"$7,332",28,"3,199"
358122,Beaverhead,1977,Per capita income,BEA,Annual,Montana,"$5,869",31,"7,845"
358150,Yellowstone,1977,Per capita income,BEA,Annual,Montana,"$7,795",2,"103,691"
358156,Valley,1977,Per capita income,BEA,Annual,Montana,"$6,093",26,"11,952"
358158,Wheatland,1977,Per capita income,BEA,Annual,Montana,"$6,305",20,"2,355"
358160,Wibaux,1977,Per capita income,BEA,Annual,Montana,"$4,674",53,"1,508"
358162,Teton,1977,Per capita income,BEA,Annual,Montana,"$5,679",36,"6,376"
358164,Toole,1977,Per capita income,BEA,Annual,Montana,"$6,898",10,"5,776"
358166,Treasure,1977,Per capita income,BEA,Annual,Montana,"$5,303",44,"1,176"
358168,Silver Bow,1977,Per capita income,BEA,Annual,Montana,"$6,533",15,"41,409"
358170,Stillwater,1977,Per capita income,BEA,Annual,Montana,"$6,432",16,"5,170"
358172,Sweet Grass,1977,Per capita income,BEA,Annual,Montana,"$6,334",18,"3,094"
358174,Rosebud,1977,Per capita income,BEA,Annual,Montana,"$4,735",52,"10,613"
358176,Sanders,1977,Per capita income,BEA,Annual,Montana,"$5,718",35,"8,378"
358178,Sheridan,1977,Per capita income,BEA,Annual,Montana,"$6,340",17,"5,519"
358180,Ravalli,1977,Per capita income,BEA,Annual,Montana,"$5,975",29,"19,237"
358182,Richland,1977,Per capita income,BEA,Annual,Montana,"$6,129",25,"10,625"
358184,Roosevelt,1977,Per capita income,BEA,Annual,Montana,"$5,651",37,"10,247"
358186,Powder River,1977,Per capita income,BEA,Annual,Montana,"$6,077",27,"2,479"
358188,Powell,1977,Per capita income,BEA,Annual,Montana,"$5,495",39,"7,214"
358190,Prairie,1977,Per capita income,BEA,Annual,Montana,"$5,418",42,"1,839"
358192,Petroleum,1977,Per capita income,BEA,Annual,Montana,"$2,927",55,673
358194,Phillips,1977,Per capita income,BEA,Annual,Montana,"$4,881",51,"5,210"
358196,Pondera,1977,Per capita income,BEA,Annual,Montana,"$5,458",41,"7,300"
358198,Missoula,1977,Per capita income,BEA,Annual,Montana,"$6,928",9,"70,970"
358200,Musselshell,1977,Per capita income,BEA,Annual,Montana,"$6,042",28,"4,582"
358202,Park,1977,Per capita income,BEA,Annual,Montana,"$6,615",12,"12,407"
358204,Madison,1977,Per capita income,BEA,Annual,Montana,"$5,218",45,"5,430"
358206,Meagher,1977,Per capita income,BEA,Annual,Montana,"$5,335",43,"2,223"
358208,Mineral,1977,Per capita income,BEA,Annual,Montana,"$5,875",30,"3,457"
358210,Liberty,1977,Per capita income,BEA,Annual,Montana,"$7,045",8,"2,464"
358212,Lincoln,1977,Per capita income,BEA,Annual,Montana,"$6,160",24,"16,956"
358214,McCone,1977,Per capita income,BEA,Annual,Montana,"$6,285",21,"2,756"
358216,Judith Basin,1977,Per capita income,BEA,Annual,Montana,"$5,163",46,"2,710"
358218,Lake,1977,Per capita income,BEA,Annual,Montana,"$5,124",47,"17,951"
358220,Lewis and Clark,1977,Per capita income,BEA,Annual,Montana,"$8,124",1,"40,262"
358222,Granite,1977,Per capita income,BEA,Annual,Montana,"$5,459",40,"2,710"
358224,Hill,1977,Per capita income,BEA,Annual,Montana,"$6,881",11,"18,211"
358226,Jefferson,1977,Per capita income,BEA,Annual,Montana,"$6,593",13,"6,699"
358228,Garfield,1977,Per capita income,BEA,Annual,Montana,"$4,910",50,"1,843"
358230,Glacier,1977,Per capita income,BEA,Annual,Montana,"$7,173",6,"10,118"
358232,Golden Valley,1977,Per capita income,BEA,Annual,Montana,"$5,835",32,901
358234,Fergus,1977,Per capita income,BEA,Annual,Montana,"$6,615",12,"12,718"
358236,Flathead,1977,Per capita income,BEA,Annual,Montana,"$7,128",7,"47,504"
358238,Gallatin,1977,Per capita income,BEA,Annual,Montana,"$6,262",22,"39,559"
358240,Dawson,1977,Per capita income,BEA,Annual,Montana,"$6,541",14,"11,748"
358242,Deer Lodge,1977,Per capita income,BEA,Annual,Montana,"$5,832",33,"14,303"
358244,Fallon,1977,Per capita income,BEA,Annual,Montana,"$6,314",19,"3,970"
358246,Chouteau,1977,Per capita income,BEA,Annual,Montana,"$6,205",23,"6,138"
358248,Custer,1977,Per capita income,BEA,Annual,Montana,"$7,362",5,"13,040"
358250,Daniels,1977,Per capita income,BEA,Annual,Montana,"$7,419",4,"2,972"
358252,Carbon,1977,Per capita income,BEA,Annual,Montana,"$5,544",38,"8,172"
358254,Carter,1977,Per capita income,BEA,Annual,Montana,"$4,387",54,"1,885"
358256,Cascade,1977,Per capita income,BEA,Annual,Montana,"$7,792",3,"86,247"
358258,Big Horn,1977,Per capita income,BEA,Annual,Montana,"$5,033",48,"10,727"
358260,Blaine,1977,Per capita income,BEA,Annual,Montana,"$4,980",49,"7,016"
358262,Broadwater,1977,Per capita income,BEA,Annual,Montana,"$5,799",34,"3,019"
357976,Beaverhead,1976,Per capita income,BEA,Annual,Montana,"$5,641",34,"7,904"
358004,Yellowstone,1976,Per capita income,BEA,Annual,Montana,"$7,005",10,"101,427"
358010,Valley,1976,Per capita income,BEA,Annual,Montana,"$5,815",29,"12,606"
358012,Wheatland,1976,Per capita income,BEA,Annual,Montana,"$5,748",31,"2,382"
358014,Wibaux,1976,Per capita income,BEA,Annual,Montana,"$5,139",44,"1,457"
358016,Teton,1976,Per capita income,BEA,Annual,Montana,"$7,087",9,"6,195"
358018,Toole,1976,Per capita income,BEA,Annual,Montana,"$8,298",2,"5,573"
358020,Treasure,1976,Per capita income,BEA,Annual,Montana,"$4,937",49,"1,219"
358022,Silver Bow,1976,Per capita income,BEA,Annual,Montana,"$5,991",25,"42,132"
358024,Stillwater,1976,Per capita income,BEA,Annual,Montana,"$6,031",24,"5,105"
358026,Sweet Grass,1976,Per capita income,BEA,Annual,Montana,"$6,171",18,"3,076"
358028,Rosebud,1976,Per capita income,BEA,Annual,Montana,"$5,229",41,"9,959"
358030,Sanders,1976,Per capita income,BEA,Annual,Montana,"$5,510",37,"8,031"
358032,Sheridan,1976,Per capita income,BEA,Annual,Montana,"$6,539",14,"5,671"
358034,Ravalli,1976,Per capita income,BEA,Annual,Montana,"$5,489",38,"18,469"
358036,Richland,1976,Per capita income,BEA,Annual,Montana,"$6,256",17,"10,441"
358038,Roosevelt,1976,Per capita income,BEA,Annual,Montana,"$5,913",27,"10,188"
358040,Powder River,1976,Per capita income,BEA,Annual,Montana,"$5,293",40,"2,531"
358042,Powell,1976,Per capita income,BEA,Annual,Montana,"$5,101",46,"7,297"
358044,Prairie,1976,Per capita income,BEA,Annual,Montana,"$5,809",30,"1,788"
358046,Petroleum,1976,Per capita income,BEA,Annual,Montana,"$2,903",56,673
358048,Phillips,1976,Per capita income,BEA,Annual,Montana,"$4,771",50,"5,273"
358050,Pondera,1976,Per capita income,BEA,Annual,Montana,"$7,451",7,"6,742"
358052,Missoula,1976,Per capita income,BEA,Annual,Montana,"$6,060",22,"69,539"
358054,Musselshell,1976,Per capita income,BEA,Annual,Montana,"$6,346",16,"4,377"
358056,Park,1976,Per capita income,BEA,Annual,Montana,"$6,061",21,"12,089"
358058,Madison,1976,Per capita income,BEA,Annual,Montana,"$4,987",48,"5,444"
358060,Meagher,1976,Per capita income,BEA,Annual,Montana,"$4,583",54,"2,208"
358062,Mineral,1976,Per capita income,BEA,Annual,Montana,"$5,681",32,"3,452"
358064,Liberty,1976,Per capita income,BEA,Annual,Montana,"$8,926",1,"2,333"
358066,Lincoln,1976,Per capita income,BEA,Annual,Montana,"$5,562",35,"16,754"
358068,McCone,1976,Per capita income,BEA,Annual,Montana,"$6,575",13,"2,752"
358070,Judith Basin,1976,Per capita income,BEA,Annual,Montana,"$5,172",42,"2,606"
